label,subject,rid,maxabs,min_iqr,deadfrac
1,2,sub-002_ses-01_task-szMonitoring_run-01,21.00497055053711,0.07748803496360779,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-01,20.097620010375977,0.07908359169960022,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-01,20.57908058166504,0.07705781236290932,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-01,17.76137351989746,0.07932157441973686,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-01,15.659649848937988,0.08026595786213875,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,27.65352439880371,0.06695450842380524,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,31.47459602355957,0.07035918906331062,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,27.920738220214844,0.10208681970834732,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,27.52216911315918,0.1038191094994545,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,28.32121467590332,0.07477249950170517,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,26.845918655395508,0.10422453284263611,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,28.444255828857422,0.1053326167166233,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,29.627300262451172,0.06715172901749611,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,28.904090881347656,0.06689533963799477,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-02,28.76432228088379,0.07291381061077118,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-02,23.269065856933594,0.09054232016205788,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-02,22.66782569885254,0.07393211871385574,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,27.13523292541504,0.060446858406066895,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,30.324790954589844,0.06039820611476898,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,31.431678771972656,0.05755554884672165,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,36.072364807128906,0.054724521934986115,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,35.54399108886719,0.05521579086780548,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,34.09632110595703,0.05627135932445526,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-03,32.29052734375,0.057934217154979706,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,15.803200721740723,0.06324271485209465,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,23.70073699951172,0.06198197603225708,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,20.283689498901367,0.06628217548131943,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,23.384281158447266,0.061165571212768555,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,24.007497787475586,0.061930835247039795,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,31.32309341430664,0.04998745769262314,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,22.413890838623047,0.057583995163440704,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-03,16.830961227416992,0.05457606911659241,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-04,19.510576248168945,0.0650348998606205,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,44.206443786621094,0.05018383264541626,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,43.61473846435547,0.05038601905107498,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,40.61299133300781,0.051494717597961426,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,41.42359161376953,0.050172530114650726,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,40.69386291503906,0.05076108127832413,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,40.671112060546875,0.05037752538919449,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-05,41.090309143066406,0.05032268166542053,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,27.487577438354492,0.054755840450525284,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,15.460101127624512,0.07566291466355324,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,15.228988647460938,0.06234603002667427,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,10.981525421142578,0.09381886571645737,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,12.927314758300781,0.07686030492186546,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,24.87644386291504,0.06757808476686478,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,5.487914085388184,0.07310513779520988,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,16.955345153808594,0.06816965341567993,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,10.422776222229004,0.07543052732944489,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-05,13.108460426330566,0.06456490978598595,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-06,26.328060150146484,0.06972146034240723,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-06,24.141592025756836,0.06797897815704346,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-06,29.751121520996094,0.06925028562545776,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-06,25.671274185180664,0.07036596536636353,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,27.35333824157715,0.06386532261967659,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,4.355109214782715,0.21491915360093117,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,10.124444007873535,0.07011204957962036,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,27.579570770263672,0.0585743710398674,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,9.48266887664795,0.15536333248019218,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,16.818405151367188,0.07067441940307617,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,16.824132919311523,0.07064688205718994,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,16.547218322753906,0.07194197177886963,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-06,26.973949432373047,0.14816445112228394,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,6.691805839538574,0.06119409203529358,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,15.416044235229492,0.06167587265372276,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,13.15831184387207,0.05598067492246628,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,8.200129508972168,0.05409179627895355,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,7.103579521179199,0.06958866864442825,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,10.208094596862793,0.07555519789457321,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,8.645477294921875,0.04954361543059349,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,11.04462718963623,0.07324591279029846,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,7.215457916259766,0.07351434603333473,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-08,6.8659491539001465,0.06714066118001938,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,11.075339317321777,0.05935678258538246,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,11.10110092163086,0.0626087374985218,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,10.816056251525879,0.06389247998595238,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,10.841869354248047,0.055662620812654495,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,10.981424331665039,0.05671580508351326,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,10.846553802490234,0.06243421137332916,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-09,10.939184188842773,0.06468689441680908,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-09,16.399789810180664,0.050017692148685455,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-09,18.130386352539062,0.047037627547979355,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-10,20.020681381225586,0.052655890583992004,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-10,20.237178802490234,0.052105411887168884,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-10,20.325016021728516,0.05205747112631798,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-10,20.86797332763672,0.05259810760617256,0.0
1,2,sub-002_ses-01_task-szMonitoring_run-10,20.89795684814453,0.0518285408616066,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-12,21.037246704101562,0.06365541368722916,0.0
0,2,sub-002_ses-01_task-szMonitoring_run-12,15.799166679382324,0.05831489339470863,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-01,4.747298240661621,0.11664806306362152,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-01,3.6750214099884033,0.09951046854257584,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-01,11.634319305419922,0.10161536931991577,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-01,5.01177453994751,0.10694640874862671,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-01,5.801458358764648,0.10421745479106903,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-01,5.110141277313232,0.10397475957870483,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-02,17.13618278503418,0.06321954727172852,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-02,24.253713607788086,0.06914568692445755,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-03,5.58119535446167,0.0861615389585495,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,6.8591156005859375,0.13095633685588837,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,32.316162109375,0.0630297064781189,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,9.286927223205566,0.12108675390481949,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,5.71793270111084,0.0816630870103836,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,4.0274810791015625,0.12145080417394638,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,6.211918830871582,0.19027450680732727,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,9.448336601257324,0.09073705971240997,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,5.720643520355225,0.1158924475312233,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,32.70161437988281,0.06671136617660522,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,6.451289653778076,0.11802910268306732,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,7.825691223144531,0.12055820971727371,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,6.559057235717773,0.13829760253429413,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,6.070897102355957,0.10703933238983154,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,34.34185028076172,0.06349170207977295,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,8.109167098999023,0.10477371513843536,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,31.41126251220703,0.058914363384246826,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-04,4.714179992675781,0.12111794948577881,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-05,5.618858337402344,0.08301940560340881,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,12.240007400512695,0.10661318898200989,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,10.759539604187012,0.11834342777729034,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,11.606169700622559,0.10803217440843582,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,12.180036544799805,0.10593390464782715,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,9.925724983215332,0.13648589700460434,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,12.22231388092041,0.10447321832180023,0.0
1,3,sub-003_ses-01_task-szMonitoring_run-06,12.20138931274414,0.10224299877882004,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,29.309099197387695,0.06059688702225685,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,5.078601360321045,0.1298009231686592,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,20.857553482055664,0.05272220820188522,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,12.283381462097168,0.10364615172147751,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,24.917640686035156,0.06053459644317627,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,24.814044952392578,0.06623536348342896,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,19.730932235717773,0.06127363443374634,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,20.104515075683594,0.0465291291475296,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,22.03887176513672,0.0481557697057724,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,5.177760601043701,0.09376022219657898,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,25.545536041259766,0.06544065475463867,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,9.010578155517578,0.09323716908693314,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,16.86151885986328,0.09880203008651733,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,5.060539722442627,0.11387866735458374,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,34.67340850830078,0.07273143529891968,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,3.7674269676208496,0.10338080674409866,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,11.334362030029297,0.10733282566070557,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,4.597757816314697,0.09631515294313431,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,25.565736770629883,0.06541085243225098,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,13.170384407043457,0.10103222727775574,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-06,4.610959053039551,0.0981513112783432,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,15.951619148254395,0.10423765704035759,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,5.40257453918457,0.10027147829532623,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,6.989119529724121,0.0932929664850235,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,4.923148155212402,0.11002317070960999,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,4.946483612060547,0.10215611755847931,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,6.0213494300842285,0.086054228246212,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,28.58104705810547,0.06914222240447998,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-08,3.874969005584717,0.0979684442281723,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-09,7.945908069610596,0.08184325695037842,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,18.519390106201172,0.09703516960144043,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,5.595974445343018,0.10020381212234497,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,4.952477931976318,0.109455406665802,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,26.356868743896484,0.06344550848007202,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,4.116518020629883,0.12105201184749603,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,4.447452068328857,0.11927112936973572,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,5.780946731567383,0.10188855975866318,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,5.902541160583496,0.10327397286891937,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,6.3047590255737305,0.08101697266101837,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,4.165731906890869,0.1629810631275177,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,4.547694683074951,0.11440829932689667,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,7.606528282165527,0.07438205927610397,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,6.858160018920898,0.09820272028446198,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,5.5660881996154785,0.10255890339612961,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,5.188094139099121,0.09818392246961594,0.0
0,3,sub-003_ses-01_task-szMonitoring_run-10,19.308860778808594,0.09292930364608765,0.0
1,4,sub-004_ses-01_task-szMonitoring_run-01,7.661014080047607,0.07514221966266632,0.0
1,4,sub-004_ses-01_task-szMonitoring_run-01,8.67871379852295,0.06945892423391342,0.0
1,4,sub-004_ses-01_task-szMonitoring_run-01,8.505733489990234,0.07188749313354492,0.0
1,4,sub-004_ses-01_task-szMonitoring_run-01,7.842205047607422,0.0720648318529129,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,25.636749267578125,0.044913604855537415,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,24.320640563964844,0.04437646269798279,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,29.261959075927734,0.04345273971557617,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,29.349451065063477,0.06929472833871841,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,28.129093170166016,0.044654473662376404,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,25.00937843322754,0.060135021805763245,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,4.872535705566406,0.10020802915096283,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,28.244747161865234,0.04440154880285263,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,35.68294906616211,0.03606850653886795,0.0
0,4,sub-004_ses-01_task-szMonitoring_run-01,38.47469711303711,0.03818446397781372,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,31.49295997619629,0.07986553013324738,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,17.578611373901367,0.0716024786233902,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,8.085638999938965,0.06120893359184265,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,8.975625038146973,0.0805492028594017,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,26.168498992919922,0.11041230708360672,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,5.12064266204834,0.09995681047439575,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,4.96650505065918,0.07874146848917007,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,30.501543045043945,0.061948299407958984,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,6.814544200897217,0.09625151008367538,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,69.24518585205078,0.03590375930070877,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,9.289849281311035,0.06586110591888428,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,25.29021644592285,0.039724066853523254,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,8.977191925048828,0.09568370878696442,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,28.268552780151367,0.06292170286178589,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-01,25.642915725708008,0.08262930810451508,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-03,66.5943603515625,0.05316270887851715,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-05,19.903255462646484,0.17647530883550644,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-05,9.584090232849121,0.1926925852894783,0.0
0,5,sub-005_ses-01_task-szMonitoring_run-05,22.037473678588867,0.16421707719564438,0.0
